RosterCode,Date,StartDate,EndDate,Tickets,TicketsPrev,Persons
58,2022-03-06 00:00:00.000,2022-03-06 13:00:00.000,2022-03-06 14:00:00.000,75,82,0
58,2022-03-06 00:00:00.000,2022-03-06 14:00:00.000,2022-03-06 15:00:00.000,22,30,0
58,2022-03-07 00:00:00.000,2022-03-07 09:00:00.000,2022-03-07 10:00:00.000,62,47,2
58,2022-03-07 00:00:00.000,2022-03-07 10:00:00.000,2022-03-07 11:00:00.000,73,67,2
58,2022-03-07 00:00:00.000,2022-03-07 11:00:00.000,2022-03-07 12:00:00.000,108,99,3
58,2022-03-07 00:00:00.000,2022-03-07 12:00:00.000,2022-03-07 13:00:00.000,127,132,4
58,2022-03-07 00:00:00.000,2022-03-07 13:00:00.000,2022-03-07 14:00:00.000,103,136,3
58,2022-03-07 00:00:00.000,2022-03-07 14:00:00.000,2022-03-07 15:00:00.000,100,86,2
58,2022-03-07 00:00:00.000,2022-03-07 15:00:00.000,2022-03-07 16:00:00.000,2,1,1
58,2022-03-07 00:00:00.000,2022-03-07 16:00:00.000,2022-03-07 17:00:00.000,1,0,0
58,2022-03-07 00:00:00.000,2022-03-07 17:00:00.000,2022-03-07 18:00:00.000,38,43,2
58,2022-03-07 00:00:00.000,2022-03-07 18:00:00.000,2022-03-07 19:00:00.000,70,67,2
58,2022-03-07 00:00:00.000,2022-03-07 19:00:00.000,2022-03-07 20:00:00.000,97,91,3
58,2022-03-07 00:00:00.000,2022-03-07 20:00:00.000,2022-03-07 21:00:00.000,68,66,2
58,2022-03-08 00:00:00.000,2022-03-08 09:00:00.000,2022-03-08 10:00:00.000,57,52,2
58,2022-03-08 00:00:00.000,2022-03-08 10:00:00.000,2022-03-08 11:00:00.000,71,64,2
58,2022-03-08 00:00:00.000,2022-03-08 11:00:00.000,2022-03-08 12:00:00.000,109,100,3
58,2022-03-08 00:00:00.000,2022-03-08 12:00:00.000,2022-03-08 13:00:00.000,99,123,4
58,2022-03-08 00:00:00.000,2022-03-08 13:00:00.000,2022-03-08 14:00:00.000,140,130,3
58,2022-03-08 00:00:00.000,2022-03-08 14:00:00.000,2022-03-08 15:00:00.000,98,84,2
58,2022-03-08 00:00:00.000,2022-03-08 15:00:00.000,2022-03-08 16:00:00.000,1,0,0
58,2022-03-08 00:00:00.000,2022-03-08 16:00:00.000,2022-03-08 17:00:00.000,1,2,1
58,2022-03-08 00:00:00.000,2022-03-08 17:00:00.000,2022-03-08 18:00:00.000,41,48,2
58,2022-03-08 00:00:00.000,2022-03-08 18:00:00.000,2022-03-08 19:00:00.000,69,66,2
58,2022-03-08 00:00:00.000,2022-03-08 19:00:00.000,2022-03-08 20:00:00.000,92,81,3
58,2022-03-08 00:00:00.000,2022-03-08 20:00:00.000,2022-03-08 21:00:00.000,69,65,2
58,2022-03-09 00:00:00.000,2022-03-09 09:00:00.000,2022-03-09 10:00:00.000,49,51,1
58,2022-03-09 00:00:00.000,2022-03-09 10:00:00.000,2022-03-09 11:00:00.000,86,67,2
58,2022-03-09 00:00:00.000,2022-03-09 11:00:00.000,2022-03-09 12:00:00.000,101,104,3
58,2022-03-09 00:00:00.000,2022-03-09 12:00:00.000,2022-03-09 13:00:00.000,134,117,3
58,2022-03-09 00:00:00.000,2022-03-09 13:00:00.000,2022-03-09 14:00:00.000,122,127,3
58,2022-03-09 00:00:00.000,2022-03-09 14:00:00.000,2022-03-09 15:00:00.000,95,83,2
58,2022-03-09 00:00:00.000,2022-03-09 17:00:00.000,2022-03-09 18:00:00.000,39,47,2
58,2022-03-09 00:00:00.000,2022-03-09 18:00:00.000,2022-03-09 19:00:00.000,76,68,2
58,2022-03-09 00:00:00.000,2022-03-09 19:00:00.000,2022-03-09 20:00:00.000,72,82,3
58,2022-03-09 00:00:00.000,2022-03-09 20:00:00.000,2022-03-09 21:00:00.000,50,67,2
58,2022-03-10 00:00:00.000,2022-03-10 09:00:00.000,2022-03-10 10:00:00.000,64,53,2
58,2022-03-10 00:00:00.000,2022-03-10 10:00:00.000,2022-03-10 11:00:00.000,73,67,2
58,2022-03-10 00:00:00.000,2022-03-10 11:00:00.000,2022-03-10 12:00:00.000,76,100,3
58,2022-03-10 00:00:00.000,2022-03-10 12:00:00.000,2022-03-10 13:00:00.000,106,121,3
58,2022-03-10 00:00:00.000,2022-03-10 13:00:00.000,2022-03-10 14:00:00.000,136,127,4
58,2022-03-10 00:00:00.000,2022-03-10 14:00:00.000,2022-03-10 15:00:00.000,88,91,2
58,2022-03-10 00:00:00.000,2022-03-10 16:00:00.000,2022-03-10 17:00:00.000,1,1,1
58,2022-03-10 00:00:00.000,2022-03-10 17:00:00.000,2022-03-10 18:00:00.000,39,49,2
58,2022-03-10 00:00:00.000,2022-03-10 18:00:00.000,2022-03-10 19:00:00.000,57,60,2
58,2022-03-10 00:00:00.000,2022-03-10 19:00:00.000,2022-03-10 20:00:00.000,83,80,3
58,2022-03-10 00:00:00.000,2022-03-10 20:00:00.000,2022-03-10 21:00:00.000,68,63,2
58,2022-03-11 00:00:00.000,2022-03-11 09:00:00.000,2022-03-11 10:00:00.000,48,50,2
58,2022-03-11 00:00:00.000,2022-03-11 10:00:00.000,2022-03-11 11:00:00.000,62,73,2
58,2022-03-11 00:00:00.000,2022-03-11 11:00:00.000,2022-03-11 12:00:00.000,105,104,3
58,2022-03-11 00:00:00.000,2022-03-11 12:00:00.000,2022-03-11 13:00:00.000,122,130,4
58,2022-03-11 00:00:00.000,2022-03-11 13:00:00.000,2022-03-11 14:00:00.000,115,124,4
58,2022-03-11 00:00:00.000,2022-03-11 14:00:00.000,2022-03-11 15:00:00.000,82,92,3
58,2022-03-11 00:00:00.000,2022-03-11 16:00:00.000,2022-03-11 17:00:00.000,1,1,1
58,2022-03-11 00:00:00.000,2022-03-11 17:00:00.000,2022-03-11 18:00:00.000,57,52,2
58,2022-03-11 00:00:00.000,2022-03-11 18:00:00.000,2022-03-11 19:00:00.000,66,68,3
58,2022-03-11 00:00:00.000,2022-03-11 19:00:00.000,2022-03-11 20:00:00.000,53,82,3
58,2022-03-11 00:00:00.000,2022-03-11 20:00:00.000,2022-03-11 21:00:00.000,62,76,3
58,2022-03-11 00:00:00.000,2022-03-11 21:00:00.000,2022-03-11 22:00:00.000,2,3,1
58,2022-03-12 00:00:00.000,2022-03-12 09:00:00.000,2022-03-12 10:00:00.000,35,48,2
58,2022-03-12 00:00:00.000,2022-03-12 10:00:00.000,2022-03-12 11:00:00.000,70,77,3
58,2022-03-12 00:00:00.000,2022-03-12 11:00:00.000,2022-03-12 12:00:00.000,109,122,4
58,2022-03-12 00:00:00.000,2022-03-12 12:00:00.000,2022-03-12 13:00:00.000,135,141,4
58,2022-03-12 00:00:00.000,2022-03-12 13:00:00.000,2022-03-12 14:00:00.000,122,140,4
58,2022-03-12 00:00:00.000,2022-03-12 14:00:00.000,2022-03-12 15:00:00.000,72,77,3
58,2022-03-12 00:00:00.000,2022-03-12 16:00:00.000,2022-03-12 17:00:00.000,1,1,1
58,2022-03-12 00:00:00.000,2022-03-12 17:00:00.000,2022-03-12 18:00:00.000,32,37,2
58,2022-03-12 00:00:00.000,2022-03-12 18:00:00.000,2022-03-12 19:00:00.000,54,47,2
58,2022-03-12 00:00:00.000,2022-03-12 19:00:00.000,2022-03-12 20:00:00.000,72,66,3
58,2022-03-12 00:00:00.000,2022-03-12 20:00:00.000,2022-03-12 21:00:00.000,57,70,3
58,2022-03-13 00:00:00.000,2022-03-13 09:00:00.000,2022-03-13 10:00:00.000,16,23,0
58,2022-03-13 00:00:00.000,2022-03-13 10:00:00.000,2022-03-13 11:00:00.000,52,45,0
58,2022-03-13 00:00:00.000,2022-03-13 11:00:00.000,2022-03-13 12:00:00.000,74,69,0
58,2022-03-13 00:00:00.000,2022-03-13 12:00:00.000,2022-03-13 13:00:00.000,66,88,0
58,2022-03-13 00:00:00.000,2022-03-13 13:00:00.000,2022-03-13 14:00:00.000,84,89,0
58,2022-03-13 00:00:00.000,2022-03-13 14:00:00.000,2022-03-13 15:00:00.000,18,24,0
58,2022-03-14 00:00:00.000,2022-03-14 09:00:00.000,2022-03-14 10:00:00.000,64,49,2
58,2022-03-14 00:00:00.000,2022-03-14 10:00:00.000,2022-03-14 11:00:00.000,82,67,2
58,2022-03-14 00:00:00.000,2022-03-14 11:00:00.000,2022-03-14 12:00:00.000,94,102,3
58,2022-03-14 00:00:00.000,2022-03-14 12:00:00.000,2022-03-14 13:00:00.000,98,132,4
58,2022-03-14 00:00:00.000,2022-03-14 13:00:00.000,2022-03-14 14:00:00.000,113,133,3
58,2022-03-14 00:00:00.000,2022-03-14 14:00:00.000,2022-03-14 15:00:00.000,102,91,2
58,2022-03-14 00:00:00.000,2022-03-14 15:00:00.000,2022-03-14 16:00:00.000,1,1,1
58,2022-03-14 00:00:00.000,2022-03-14 16:00:00.000,2022-03-14 17:00:00.000,2,1,1
58,2022-03-14 00:00:00.000,2022-03-14 17:00:00.000,2022-03-14 18:00:00.000,54,49,2
58,2022-03-14 00:00:00.000,2022-03-14 18:00:00.000,2022-03-14 19:00:00.000,81,66,2
58,2022-03-14 00:00:00.000,2022-03-14 19:00:00.000,2022-03-14 20:00:00.000,76,82,3
58,2022-03-14 00:00:00.000,2022-03-14 20:00:00.000,2022-03-14 21:00:00.000,70,79,3
58,2022-03-15 00:00:00.000,2022-03-15 08:00:00.000,2022-03-15 09:00:00.000,1,0,0
58,2022-03-15 00:00:00.000,2022-03-15 09:00:00.000,2022-03-15 10:00:00.000,66,50,2
58,2022-03-15 00:00:00.000,2022-03-15 10:00:00.000,2022-03-15 11:00:00.000,82,73,2
58,2022-03-15 00:00:00.000,2022-03-15 11:00:00.000,2022-03-15 12:00:00.000,83,100,3
58,2022-03-15 00:00:00.000,2022-03-15 12:00:00.000,2022-03-15 13:00:00.000,110,120,3
58,2022-03-15 00:00:00.000,2022-03-15 13:00:00.000,2022-03-15 14:00:00.000,123,131,3
58,2022-03-15 00:00:00.000,2022-03-15 14:00:00.000,2022-03-15 15:00:00.000,93,79,2
58,2022-03-15 00:00:00.000,2022-03-15 16:00:00.000,2022-03-15 17:00:00.000,2,1,1
58,2022-03-15 00:00:00.000,2022-03-15 17:00:00.000,2022-03-15 18:00:00.000,58,40,1
58,2022-03-15 00:00:00.000,2022-03-15 18:00:00.000,2022-03-15 19:00:00.000,87,59,2
58,2022-03-15 00:00:00.000,2022-03-15 19:00:00.000,2022-03-15 20:00:00.000,70,77,2
58,2022-03-15 00:00:00.000,2022-03-15 20:00:00.000,2022-03-15 21:00:00.000,68,56,2
58,2022-03-15 00:00:00.000,2022-03-15 21:00:00.000,2022-03-15 22:00:00.000,1,1,1
58,2022-03-16 00:00:00.000,2022-03-16 08:00:00.000,2022-03-16 09:00:00.000,1,0,0
58,2022-03-16 00:00:00.000,2022-03-16 09:00:00.000,2022-03-16 10:00:00.000,65,52,2
58,2022-03-16 00:00:00.000,2022-03-16 10:00:00.000,2022-03-16 11:00:00.000,81,71,2
58,2022-03-16 00:00:00.000,2022-03-16 11:00:00.000,2022-03-16 12:00:00.000,92,96,3
58,2022-03-16 00:00:00.000,2022-03-16 12:00:00.000,2022-03-16 13:00:00.000,113,112,3
58,2022-03-16 00:00:00.000,2022-03-16 13:00:00.000,2022-03-16 14:00:00.000,137,125,3
58,2022-03-16 00:00:00.000,2022-03-16 14:00:00.000,2022-03-16 15:00:00.000,91,85,2
58,2022-03-16 00:00:00.000,2022-03-16 17:00:00.000,2022-03-16 18:00:00.000,50,46,2
58,2022-03-16 00:00:00.000,2022-03-16 18:00:00.000,2022-03-16 19:00:00.000,60,62,2
58,2022-03-16 00:00:00.000,2022-03-16 19:00:00.000,2022-03-16 20:00:00.000,69,76,2
58,2022-03-16 00:00:00.000,2022-03-16 20:00:00.000,2022-03-16 21:00:00.000,71,61,2
58,2022-03-16 00:00:00.000,2022-03-16 21:00:00.000,2022-03-16 22:00:00.000,1,1,1
58,2022-03-17 00:00:00.000,2022-03-17 09:00:00.000,2022-03-17 10:00:00.000,80,49,1
58,2022-03-17 00:00:00.000,2022-03-17 10:00:00.000,2022-03-17 11:00:00.000,77,68,2
58,2022-03-17 00:00:00.000,2022-03-17 11:00:00.000,2022-03-17 12:00:00.000,100,93,3
58,2022-03-17 00:00:00.000,2022-03-17 12:00:00.000,2022-03-17 13:00:00.000,139,116,3
58,2022-03-17 00:00:00.000,2022-03-17 13:00:00.000,2022-03-17 14:00:00.000,134,126,3
58,2022-03-17 00:00:00.000,2022-03-17 14:00:00.000,2022-03-17 15:00:00.000,97,85,2
58,2022-03-17 00:00:00.000,2022-03-17 16:00:00.000,2022-03-17 17:00:00.000,1,1,1
58,2022-03-17 00:00:00.000,2022-03-17 17:00:00.000,2022-03-17 18:00:00.000,73,42,2
58,2022-03-17 00:00:00.000,2022-03-17 18:00:00.000,2022-03-17 19:00:00.000,75,53,2
58,2022-03-17 00:00:00.000,2022-03-17 19:00:00.000,2022-03-17 20:00:00.000,108,72,2
58,2022-03-17 00:00:00.000,2022-03-17 20:00:00.000,2022-03-17 21:00:00.000,59,63,2
58,2022-03-18 00:00:00.000,2022-03-18 08:00:00.000,2022-03-18 09:00:00.000,1,0,0
58,2022-03-18 00:00:00.000,2022-03-18 09:00:00.000,2022-03-18 10:00:00.000,69,54,2
58,2022-03-18 00:00:00.000,2022-03-18 10:00:00.000,2022-03-18 11:00:00.000,80,71,2
58,2022-03-18 00:00:00.000,2022-03-18 11:00:00.000,2022-03-18 12:00:00.000,92,100,3
58,2022-03-18 00:00:00.000,2022-03-18 12:00:00.000,2022-03-18 13:00:00.000,137,116,3
58,2022-03-18 00:00:00.000,2022-03-18 13:00:00.000,2022-03-18 14:00:00.000,141,117,3
58,2022-03-18 00:00:00.000,2022-03-18 14:00:00.000,2022-03-18 15:00:00.000,109,77,2
58,2022-03-18 00:00:00.000,2022-03-18 17:00:00.000,2022-03-18 18:00:00.000,50,44,2
58,2022-03-18 00:00:00.000,2022-03-18 18:00:00.000,2022-03-18 19:00:00.000,76,63,2
58,2022-03-18 00:00:00.000,2022-03-18 19:00:00.000,2022-03-18 20:00:00.000,77,76,3
58,2022-03-18 00:00:00.000,2022-03-18 20:00:00.000,2022-03-18 21:00:00.000,70,61,2
58,2022-03-19 00:00:00.000,2022-03-19 09:00:00.000,2022-03-19 10:00:00.000,51,40,1
58,2022-03-19 00:00:00.000,2022-03-19 10:00:00.000,2022-03-19 11:00:00.000,70,71,3
58,2022-03-19 00:00:00.000,2022-03-19 11:00:00.000,2022-03-19 12:00:00.000,120,109,4
58,2022-03-19 00:00:00.000,2022-03-19 12:00:00.000,2022-03-19 13:00:00.000,137,139,4
58,2022-03-19 00:00:00.000,2022-03-19 13:00:00.000,2022-03-19 14:00:00.000,139,129,4
58,2022-03-19 00:00:00.000,2022-03-19 14:00:00.000,2022-03-19 15:00:00.000,86,84,3
58,2022-03-19 00:00:00.000,2022-03-19 15:00:00.000,2022-03-19 16:00:00.000,2,3,1
58,2022-03-19 00:00:00.000,2022-03-19 16:00:00.000,2022-03-19 17:00:00.000,1,1,1
58,2022-03-19 00:00:00.000,2022-03-19 17:00:00.000,2022-03-19 18:00:00.000,36,32,2
58,2022-03-19 00:00:00.000,2022-03-19 18:00:00.000,2022-03-19 19:00:00.000,48,43,2
58,2022-03-19 00:00:00.000,2022-03-19 19:00:00.000,2022-03-19 20:00:00.000,70,68,3
58,2022-03-19 00:00:00.000,2022-03-19 20:00:00.000,2022-03-19 21:00:00.000,70,58,2
58,2022-03-20 00:00:00.000,2022-03-20 09:00:00.000,2022-03-20 10:00:00.000,26,24,0
58,2022-03-20 00:00:00.000,2022-03-20 10:00:00.000,2022-03-20 11:00:00.000,52,52,0
58,2022-03-20 00:00:00.000,2022-03-20 11:00:00.000,2022-03-20 12:00:00.000,63,74,0
58,2022-03-20 00:00:00.000,2022-03-20 12:00:00.000,2022-03-20 13:00:00.000,63,86,0
58,2022-03-20 00:00:00.000,2022-03-20 13:00:00.000,2022-03-20 14:00:00.000,66,74,0
58,2022-03-20 00:00:00.000,2022-03-20 14:00:00.000,2022-03-20 15:00:00.000,17,26,0
58,2022-03-21 00:00:00.000,2022-03-21 08:00:00.000,2022-03-21 09:00:00.000,3,0,0
58,2022-03-21 00:00:00.000,2022-03-21 09:00:00.000,2022-03-21 10:00:00.000,65,58,2
58,2022-03-21 00:00:00.000,2022-03-21 10:00:00.000,2022-03-21 11:00:00.000,66,67,2
58,2022-03-21 00:00:00.000,2022-03-21 11:00:00.000,2022-03-21 12:00:00.000,112,99,3
58,2022-03-21 00:00:00.000,2022-03-21 12:00:00.000,2022-03-21 13:00:00.000,137,128,4
58,2022-03-21 00:00:00.000,2022-03-21 13:00:00.000,2022-03-21 14:00:00.000,137,127,4
58,2022-03-21 00:00:00.000,2022-03-21 14:00:00.000,2022-03-21 15:00:00.000,92,98,3
58,2022-03-21 00:00:00.000,2022-03-21 16:00:00.000,2022-03-21 17:00:00.000,1,1,1
58,2022-03-21 00:00:00.000,2022-03-21 17:00:00.000,2022-03-21 18:00:00.000,72,43,2
58,2022-03-21 00:00:00.000,2022-03-21 18:00:00.000,2022-03-21 19:00:00.000,96,70,2
58,2022-03-21 00:00:00.000,2022-03-21 19:00:00.000,2022-03-21 20:00:00.000,115,79,3
58,2022-03-21 00:00:00.000,2022-03-21 20:00:00.000,2022-03-21 21:00:00.000,91,65,2
58,2022-03-22 00:00:00.000,2022-03-22 09:00:00.000,2022-03-22 10:00:00.000,80,39,1
58,2022-03-22 00:00:00.000,2022-03-22 10:00:00.000,2022-03-22 11:00:00.000,93,61,2
58,2022-03-22 00:00:00.000,2022-03-22 11:00:00.000,2022-03-22 12:00:00.000,96,89,3
58,2022-03-22 00:00:00.000,2022-03-22 12:00:00.000,2022-03-22 13:00:00.000,146,109,3
58,2022-03-22 00:00:00.000,2022-03-22 13:00:00.000,2022-03-22 14:00:00.000,108,114,3
58,2022-03-22 00:00:00.000,2022-03-22 14:00:00.000,2022-03-22 15:00:00.000,88,76,2
58,2022-03-22 00:00:00.000,2022-03-22 17:00:00.000,2022-03-22 18:00:00.000,81,34,2
58,2022-03-22 00:00:00.000,2022-03-22 18:00:00.000,2022-03-22 19:00:00.000,65,52,2
58,2022-03-22 00:00:00.000,2022-03-22 19:00:00.000,2022-03-22 20:00:00.000,95,69,3
58,2022-03-22 00:00:00.000,2022-03-22 20:00:00.000,2022-03-22 21:00:00.000,87,64,2
58,2022-03-22 00:00:00.000,2022-03-22 21:00:00.000,2022-03-22 22:00:00.000,1,2,1
58,2022-03-23 00:00:00.000,2022-03-23 08:00:00.000,2022-03-23 09:00:00.000,1,0,0
58,2022-03-23 00:00:00.000,2022-03-23 09:00:00.000,2022-03-23 10:00:00.000,90,44,1
58,2022-03-23 00:00:00.000,2022-03-23 10:00:00.000,2022-03-23 11:00:00.000,99,62,2
58,2022-03-23 00:00:00.000,2022-03-23 11:00:00.000,2022-03-23 12:00:00.000,133,97,3
58,2022-03-23 00:00:00.000,2022-03-23 12:00:00.000,2022-03-23 13:00:00.000,133,122,4
58,2022-03-23 00:00:00.000,2022-03-23 13:00:00.000,2022-03-23 14:00:00.000,134,119,3
58,2022-03-23 00:00:00.000,2022-03-23 14:00:00.000,2022-03-23 15:00:00.000,111,77,2
58,2022-03-23 00:00:00.000,2022-03-23 17:00:00.000,2022-03-23 18:00:00.000,58,43,2
58,2022-03-23 00:00:00.000,2022-03-23 18:00:00.000,2022-03-23 19:00:00.000,71,61,2
58,2022-03-23 00:00:00.000,2022-03-23 19:00:00.000,2022-03-23 20:00:00.000,103,81,3
58,2022-03-23 00:00:00.000,2022-03-23 20:00:00.000,2022-03-23 21:00:00.000,83,66,2
58,2022-03-24 00:00:00.000,2022-03-24 09:00:00.000,2022-03-24 10:00:00.000,78,38,1
58,2022-03-24 00:00:00.000,2022-03-24 10:00:00.000,2022-03-24 11:00:00.000,79,63,2
58,2022-03-24 00:00:00.000,2022-03-24 11:00:00.000,2022-03-24 12:00:00.000,95,93,3
58,2022-03-24 00:00:00.000,2022-03-24 12:00:00.000,2022-03-24 13:00:00.000,114,124,4
58,2022-03-24 00:00:00.000,2022-03-24 13:00:00.000,2022-03-24 14:00:00.000,142,121,3
58,2022-03-24 00:00:00.000,2022-03-24 14:00:00.000,2022-03-24 15:00:00.000,100,77,2
58,2022-03-24 00:00:00.000,2022-03-24 17:00:00.000,2022-03-24 18:00:00.000,38,36,1
58,2022-03-24 00:00:00.000,2022-03-24 18:00:00.000,2022-03-24 19:00:00.000,69,55,2
58,2022-03-24 00:00:00.000,2022-03-24 19:00:00.000,2022-03-24 20:00:00.000,93,64,2
58,2022-03-24 00:00:00.000,2022-03-24 20:00:00.000,2022-03-24 21:00:00.000,71,63,2
58,2022-03-25 00:00:00.000,2022-03-25 09:00:00.000,2022-03-25 10:00:00.000,72,40,1
58,2022-03-25 00:00:00.000,2022-03-25 10:00:00.000,2022-03-25 11:00:00.000,71,61,2
58,2022-03-25 00:00:00.000,2022-03-25 11:00:00.000,2022-03-25 12:00:00.000,122,83,2
58,2022-03-25 00:00:00.000,2022-03-25 12:00:00.000,2022-03-25 13:00:00.000,119,108,3
58,2022-03-25 00:00:00.000,2022-03-25 13:00:00.000,2022-03-25 14:00:00.000,118,109,3
58,2022-03-25 00:00:00.000,2022-03-25 14:00:00.000,2022-03-25 15:00:00.000,81,66,2
58,2022-03-25 00:00:00.000,2022-03-25 17:00:00.000,2022-03-25 18:00:00.000,54,38,2
58,2022-03-25 00:00:00.000,2022-03-25 18:00:00.000,2022-03-25 19:00:00.000,55,61,3
58,2022-03-25 00:00:00.000,2022-03-25 19:00:00.000,2022-03-25 20:00:00.000,101,74,3
58,2022-03-25 00:00:00.000,2022-03-25 20:00:00.000,2022-03-25 21:00:00.000,74,62,2
58,2022-03-26 00:00:00.000,2022-03-26 09:00:00.000,2022-03-26 10:00:00.000,40,39,2
58,2022-03-26 00:00:00.000,2022-03-26 10:00:00.000,2022-03-26 11:00:00.000,80,74,3
58,2022-03-26 00:00:00.000,2022-03-26 11:00:00.000,2022-03-26 12:00:00.000,88,106,4
58,2022-03-26 00:00:00.000,2022-03-26 12:00:00.000,2022-03-26 13:00:00.000,122,127,4
58,2022-03-26 00:00:00.000,2022-03-26 13:00:00.000,2022-03-26 14:00:00.000,128,122,4
58,2022-03-26 00:00:00.000,2022-03-26 14:00:00.000,2022-03-26 15:00:00.000,75,79,3
58,2022-03-26 00:00:00.000,2022-03-26 16:00:00.000,2022-03-26 17:00:00.000,1,1,1
58,2022-03-26 00:00:00.000,2022-03-26 17:00:00.000,2022-03-26 18:00:00.000,32,34,2
58,2022-03-26 00:00:00.000,2022-03-26 18:00:00.000,2022-03-26 19:00:00.000,45,41,2
58,2022-03-26 00:00:00.000,2022-03-26 19:00:00.000,2022-03-26 20:00:00.000,76,53,3
58,2022-03-26 00:00:00.000,2022-03-26 20:00:00.000,2022-03-26 21:00:00.000,69,58,3
58,2022-03-26 00:00:00.000,2022-03-26 21:00:00.000,2022-03-26 22:00:00.000,3,1,1
58,2022-03-27 00:00:00.000,2022-03-27 09:00:00.000,2022-03-27 10:00:00.000,14,20,0
58,2022-03-27 00:00:00.000,2022-03-27 10:00:00.000,2022-03-27 11:00:00.000,47,45,0
58,2022-03-27 00:00:00.000,2022-03-27 11:00:00.000,2022-03-27 12:00:00.000,58,62,0
58,2022-03-27 00:00:00.000,2022-03-27 12:00:00.000,2022-03-27 13:00:00.000,58,85,0
58,2022-03-27 00:00:00.000,2022-03-27 13:00:00.000,2022-03-27 14:00:00.000,73,87,0
58,2022-03-27 00:00:00.000,2022-03-27 14:00:00.000,2022-03-27 15:00:00.000,22,27,0
58,2022-03-28 00:00:00.000,2022-03-28 09:00:00.000,2022-03-28 10:00:00.000,77,45,2
58,2022-03-28 00:00:00.000,2022-03-28 10:00:00.000,2022-03-28 11:00:00.000,66,63,2
58,2022-03-28 00:00:00.000,2022-03-28 11:00:00.000,2022-03-28 12:00:00.000,94,95,3
58,2022-03-28 00:00:00.000,2022-03-28 12:00:00.000,2022-03-28 13:00:00.000,107,112,4
58,2022-03-28 00:00:00.000,2022-03-28 13:00:00.000,2022-03-28 14:00:00.000,142,118,3
58,2022-03-28 00:00:00.000,2022-03-28 14:00:00.000,2022-03-28 15:00:00.000,100,85,2
58,2022-03-28 00:00:00.000,2022-03-28 17:00:00.000,2022-03-28 18:00:00.000,46,43,2
58,2022-03-28 00:00:00.000,2022-03-28 18:00:00.000,2022-03-28 19:00:00.000,84,63,2
58,2022-03-28 00:00:00.000,2022-03-28 19:00:00.000,2022-03-28 20:00:00.000,99,72,3
58,2022-03-28 00:00:00.000,2022-03-28 20:00:00.000,2022-03-28 21:00:00.000,96,59,2
58,2022-03-28 00:00:00.000,2022-03-28 21:00:00.000,2022-03-28 22:00:00.000,1,4,1
58,2022-03-29 00:00:00.000,2022-03-29 09:00:00.000,2022-03-29 10:00:00.000,67,39,1
58,2022-03-29 00:00:00.000,2022-03-29 10:00:00.000,2022-03-29 11:00:00.000,68,61,2
58,2022-03-29 00:00:00.000,2022-03-29 11:00:00.000,2022-03-29 12:00:00.000,83,89,3
58,2022-03-29 00:00:00.000,2022-03-29 12:00:00.000,2022-03-29 13:00:00.000,133,109,3
58,2022-03-29 00:00:00.000,2022-03-29 13:00:00.000,2022-03-29 14:00:00.000,146,114,3
58,2022-03-29 00:00:00.000,2022-03-29 14:00:00.000,2022-03-29 15:00:00.000,80,76,2
58,2022-03-29 00:00:00.000,2022-03-29 16:00:00.000,2022-03-29 17:00:00.000,1,1,1
58,2022-03-29 00:00:00.000,2022-03-29 17:00:00.000,2022-03-29 18:00:00.000,48,34,2
58,2022-03-29 00:00:00.000,2022-03-29 18:00:00.000,2022-03-29 19:00:00.000,66,52,2
58,2022-03-29 00:00:00.000,2022-03-29 19:00:00.000,2022-03-29 20:00:00.000,74,69,3
58,2022-03-29 00:00:00.000,2022-03-29 20:00:00.000,2022-03-29 21:00:00.000,61,64,2
58,2022-03-29 00:00:00.000,2022-03-29 21:00:00.000,2022-03-29 22:00:00.000,1,2,1
58,2022-03-30 00:00:00.000,2022-03-30 08:00:00.000,2022-03-30 09:00:00.000,1,0,0
58,2022-03-30 00:00:00.000,2022-03-30 09:00:00.000,2022-03-30 10:00:00.000,54,44,1
58,2022-03-30 00:00:00.000,2022-03-30 10:00:00.000,2022-03-30 11:00:00.000,74,62,2
58,2022-03-30 00:00:00.000,2022-03-30 11:00:00.000,2022-03-30 12:00:00.000,92,97,3
58,2022-03-30 00:00:00.000,2022-03-30 12:00:00.000,2022-03-30 13:00:00.000,127,122,4
58,2022-03-30 00:00:00.000,2022-03-30 13:00:00.000,2022-03-30 14:00:00.000,108,119,3
58,2022-03-30 00:00:00.000,2022-03-30 14:00:00.000,2022-03-30 15:00:00.000,76,77,2
58,2022-03-30 00:00:00.000,2022-03-30 17:00:00.000,2022-03-30 18:00:00.000,37,43,2
58,2022-03-30 00:00:00.000,2022-03-30 18:00:00.000,2022-03-30 19:00:00.000,74,61,2
58,2022-03-30 00:00:00.000,2022-03-30 19:00:00.000,2022-03-30 20:00:00.000,70,81,3
58,2022-03-30 00:00:00.000,2022-03-30 20:00:00.000,2022-03-30 21:00:00.000,83,66,2
58,2022-03-31 00:00:00.000,2022-03-31 09:00:00.000,2022-03-31 10:00:00.000,80,38,1
58,2022-03-31 00:00:00.000,2022-03-31 10:00:00.000,2022-03-31 11:00:00.000,74,63,2
58,2022-03-31 00:00:00.000,2022-03-31 11:00:00.000,2022-03-31 12:00:00.000,94,93,3
58,2022-03-31 00:00:00.000,2022-03-31 12:00:00.000,2022-03-31 13:00:00.000,110,124,4
